/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0001.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0016.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0012.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0014.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0022.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0010.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0003.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0023.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0011.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0006.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0008.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0015.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0019.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0007.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0002.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0017.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0013.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0009.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0021.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0005.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0020.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0004.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0000.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/121720/115-121720-0018.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0038.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0013.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0016.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0087.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0015.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0099.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0059.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0018.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0052.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0017.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0075.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0006.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0076.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0049.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0105.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0097.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0009.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0062.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0066.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0072.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0002.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0023.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0026.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0037.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0024.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0011.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0058.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0045.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0071.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0012.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0008.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0033.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0093.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0080.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0025.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0073.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0068.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0065.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0061.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0085.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0044.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0086.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0089.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0005.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0078.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0003.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0004.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0063.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0040.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0060.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0100.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0092.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0057.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0102.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0103.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0048.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0000.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0047.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0051.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0029.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0106.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0107.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0001.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0032.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0079.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0019.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0036.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0050.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0104.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0041.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0069.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0064.flac,Bright
/data/lmorove1/hwang258/librimix/LibriSpeech/train-clean-360/115/122944/115-122944-0067.flac,Bright
